FIPS,"Grocery stores (% change), 2011-16","Grocery stores/1,000 pop, 2011","Grocery stores/1,000 pop, 2016","Grocery stores/1,000 pop (% change), 2011-16","Supercenters & club stores (% change), 2011-16","Supercenters & club stores/1,000 pop, 2011","Supercenters & club stores/1,000 pop, 2016","Supercenters & club stores/1,000 pop (% change), 2011-16","Convenience stores (% change), 2011-16","Convenience stores/1,000 pop, 2011","Convenience stores/1,000 pop, 2016","Convenience stores/1,000 pop (% change), 2011-16","Specialized food stores (% change), 2011-16","Specialized food stores/1,000 pop, 2011","Specialized food stores/1,000 pop, 2016","Specialized food stores/1,000 pop (% change), 2011-16","Fast-food restaurants (% change), 2011-16","Fast-food restaurants/1,000 pop, 2011","Fast-food restaurants/1,000 pop, 2016","Fast-food restaurants/1,000 pop (% change), 2011-16","Full-service restaurants (% change), 2011-16","Full-service restaurants/1,000 pop, 2011","Full-service restaurants/1,000 pop, 2016","Full-service restaurants/1,000 pop (% change), 2011-16","Expenditures per capita, fast food, 2007*","Expenditures per capita, fast food, 2012*","Expenditures per capita, restaurants, 2007*","Expenditures per capita, restaurants, 2012*","Farms with direct sales (% change), 2007 - 12","Farms with direct sales (%), 2007","Farms with direct sales (%), 2012","Direct farm sales (%), 2007","Direct farm sales (%), 2012","Direct farm sales (% change), 2007 - 12","Direct farm sales per capita, 2007","Direct farm sales per capita, 2012","Direct farm sales per capita (% change), 2007 - 12","Farmers' markets (% change), 2013-18","Farmers' markets/1,000 pop, 2013","Farmers' markets/1,000 pop, 2018","Farmers' markets/1,000 pop (% change), 2013-18","Farms with vegetables harvested for fresh market, 2007","Farms with vegetables harvested for fresh market, 2012","Farms with vegetables harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market, 2007","Vegetable acres harvested for fresh market, 2012","Vegetable acres harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market/1,000 pop, 2007","Vegetable acres harvested for fresh market/1,000 pop, 2012","Vegetable acres harvested for fresh market/1,000 pop (% change), 2007 - 12","CSA farms (% change), 2007 - 12","Agritourism operations (% change), 2007 - 12","Agritourism receipts (% change), 2007 - 12","Farm to school program, 2013","Farm to school program, 2015","Household food insecurity (%, three-year average), 2009-11*","Household food insecurity (%, three-year average), 2012-14*","Household food insecurity (%, three-year average), 2015-17*","Household food insecurity (change %),2009-11 to 2012-15*","Household food insecurity (change %),2012-14 to 2015-17*","Household food insecurity (%, six-year average), 2009-14*","Household food insecurity (%, six-year average), 2012-17*","Household food insecurity (change %),2009-14 to 2015-17*","Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2009-14 to 2015-17*","Model-Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2012-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-11 to 2012-17*","BI_Model-Household food insecurity (change %),2012-14 to 2015-17*"
41005,-1.694915254,0.155609594,0.142618275,-8.348662089,8.333333333,0.0316494,0.0319662,1.000827842,-0.917431193,0.287482131,0.265565063,-7.623801776,-10.0,0.079123522,0.066391266,-16.09161995,0.411522634,0.640900531,0.599980329,-6.384797746,13.84083045,0.762223265,0.808989869,6.135551855,710.689107,531.0894069,778.4382938,746.2647453,6.607369759,19.72925545,22.40320427,0.908843798,0.996648113,-10.24646912,9.844387254,8.453555005,-14.1281749,0.0,0.043881614,0.040858019,-6.890345097,148.0,150.0,1.351351351,2482.0,2441.0,-1.651893634,6.766482738,6.366901502,-5.905301926,59.09090909,189.4736842,254.4776119,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41015,-12.5,0.355919384,0.309899061,-12.92998495,100.0,0.0444899,0.088542589,99.01717726,22.22222222,0.400409307,0.486984239,21.62160833,200.0,0.0444899,0.132813883,198.5257659,25.0,0.533879076,0.664069417,24.38573579,16.66666667,1.601637229,1.859394369,16.0933534,710.689107,531.0894069,778.4382938,746.2647453,22.22222222,18.46153846,22.33502538,0.339722138,0.646158168,105.9701493,2.98480866,6.205873094,107.9152737,-33.33333206,0.134983122,0.087669313,-35.05164719,10.0,16.0,60.0,7.0,15.0,114.2857143,0.311845681,0.674551423,116.3093686,100.0,0.0,-54.16666667,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41017,11.76470588,0.213025908,0.210322402,-1.269097095,0.0,0.0501237,0.0442784,-11.66182372,-4.347826087,0.288211522,0.243531202,-15.50261399,15.78947368,0.11904389,0.121765601,2.286309381,11.94029851,0.839572695,0.830220008,-1.113981772,20.34883721,1.077660474,1.145703611,6.313967969,710.689107,531.0894069,778.4382938,746.2647453,18.84057971,14.73309609,19.17381138,3.0770788,4.41419543,49.34210526,3.983411189,5.613635942,40.92534453,-33.33333206,0.018149478,0.010416884,-42.60504913,10.0,30.0,200.0,65.0,77.0,18.46153846,0.425858104,0.47604622,11.78517332,33.33333333,212.5,113.9194139,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41029,-5.405405405,0.180834478,0.163013609,-9.854795785,28.57142857,0.0342119,0.0419178,22.52388981,-1.282051282,0.381218629,0.35862994,-5.925389447,11.11111111,0.08797353,0.093150634,5.884843046,0.649350649,0.752662421,0.721917413,-4.084833734,5.235602094,0.933496899,0.936163871,0.285696896,710.689107,531.0894069,778.4382938,746.2647453,9.88372093,17.40890688,21.95121951,17.59286175,2.373415254,-89.06609195,69.89636057,7.376318238,-89.4467778,0.0,0.043441955,0.040990327,-5.64345789,77.0,122.0,58.44155844,260.0,387.0,48.84615385,1.30553547,1.875581576,43.66377768,46.66666667,15.38461538,55.21472393,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41035,6.666666667,0.226288714,0.241389195,6.673103712,0.0,0.0452577,0.0452605,0.00603473,-6.451612903,0.467663343,0.437517916,-6.445967511,-16.66666667,0.090515486,0.075434123,-16.66163773,7.5,0.603436571,0.648733461,7.506487335,16.94915254,0.890068943,1.040990903,16.95621011,710.689107,531.0894069,778.4382938,746.2647453,-24.10714286,9.27920464,8.90052356,0.239790534,0.152629694,-22.84122563,5.376907754,4.19125435,-22.05084145,-20.0,0.076124355,0.059125241,-22.33071709,52.0,59.0,13.46153846,2934.0,4424.0,50.78391275,43.94386448,66.93902255,52.32848392,16.66666667,0.0,109.2307692,0.0,0.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41045,0.0,0.194615634,0.197413878,1.43783108,0.0,0.064871878,0.065804626,1.43783108,0.0,0.227051573,0.230316191,1.43783108,100.0,0.0324359,0.065804626,102.8756622,-13.04347826,0.746026597,0.658046261,-11.79319037,-11.11111111,1.167693805,1.052874017,-9.83303904,710.689107,531.0894069,778.4382938,746.2647453,-25.64102564,6.24,5.21114106,0.470020698,0.064011756,-84.04993065,45.87389451,7.514375327,-83.61949556,0.0,0.06524647,0.065093569,-0.234343424,94.0,75.0,-20.21276596,9921.0,7545.0,-23.94919867,315.6136667,246.5041819,-21.89686066,-20.0,62.5,-57.06521739,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41047,10.0,0.125931103,0.131043643,4.059791641,0.0,0.0346311,0.0327609,-5.400189418,12.19512195,0.387238142,0.411000518,6.136372849,9.375,0.100744882,0.104239262,3.468542824,16.66666667,0.661138291,0.729674833,10.36644568,5.676855895,0.720955565,0.720740039,-0.029894,710.689107,531.0894069,778.4382938,746.2647453,16.05206074,17.2659176,20.84144916,0.827108291,1.069062302,30.5996291,15.80967149,19.80965478,25.30086279,-9.090909004,0.03420664,0.028829411,-15.719841,120.0,129.0,7.5,2493.0,2655.0,6.498194946,8.121473528,8.298301271,2.17728645,69.23076923,150.0,1764.864865,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41051,13.43283582,0.179181275,0.189635189,5.834267,5.0,0.0267435,0.0261996,-2.033675217,0.974025974,0.411849498,0.388003578,-5.789959779,26.31578947,0.101625201,0.119769593,17.8542253,1.333333333,0.902592245,0.853358352,-5.45472148,18.43361987,1.40002086,1.547023913,10.50006161,710.689107,531.0894069,778.4382938,746.2647453,42.85714286,23.62344583,31.77257525,5.723511461,5.522513636,-21.3267204,6.934661701,5.014614433,-27.68768471,3.846153736,0.033913825,0.033256147,-1.939261198,52.0,79.0,51.92307692,1613.0,1465.0,-9.175449473,2.3115539,1.929711097,-16.51887951,416.6666667,60.0,-71.80487805,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41059,16.66666667,0.156355866,0.182650785,16.81735356,0.0,0.0521186,0.0521859,0.129160198,21.42857143,0.364830354,0.443580477,21.58540881,-20.0,0.065148277,0.0521859,-19.89667184,-5.0,0.52118622,0.495766416,-4.877297812,14.28571429,0.729660708,0.834975016,14.43332594,710.689107,531.0894069,778.4382938,746.2647453,-3.225806452,13.0880579,13.10043668,1.120123239,0.21283431,-74.91648107,48.36472822,11.70981493,-75.78852324,0.0,0.065027118,0.064502813,-0.806286395,59.0,48.0,-18.6440678,10211.0,10891.0,6.659484869,137.4867037,141.5444999,2.951409879,-28.57142857,-25.0,-17.85714286,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
41071,16.66666667,0.18076645,0.201696169,11.57832054,0.0,0.0301277,0.0288137,-4.361439534,-27.90697674,0.431830963,0.297741963,-31.05127036,40.0,0.0502129,0.067232056,33.89398465,-16.36363636,0.55234193,0.441810655,-20.01138579,12.32876712,0.73310838,0.787575516,7.429615866,710.689107,531.0894069,778.4382938,746.2647453,20.26666667,17.73049645,22.23865878,0.456476234,0.494566533,9.629044988,13.21512386,13.7876953,4.332698261,0.0,0.040049661,0.03738248,-6.659684658,51.0,67.0,31.37254902,660.0,1317.0,99.54545455,6.883963494,13.07299835,89.90510864,5.263157895,77.27272727,1039.597315,1.0,1.0,13.6,16.1,12.9,2.5,-3.2,14.85,14.5,-1.95,0.9,Decrease,Increase,decr,-1,1,-1
42001,-8.333333333,0.118273211,0.108178278,-8.535266119,0.0,0.0,0.0,0.0,20.0,0.246402523,0.295031667,19.73565163,16.66666667,0.118273211,0.137681444,16.4096613,21.31147541,0.601222157,0.727744778,21.04423798,-2.739726027,0.719495368,0.698241611,-2.953980988,452.1215361,425.6834692,587.9572714,649.8872065,1.595744681,14.58494957,16.07744108,1.40188208,1.831051541,21.43326759,30.26805437,36.36829047,20.15404106,-50.0,0.039552268,0.019453172,-50.81654358,80.0,77.0,-3.75,684.0,440.0,-35.67251462,6.80583471,4.331902493,-36.35016603,162.5,-25.0,-36.86006826,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42003,4.285714286,0.171042225,0.178403702,4.303894473,-7.692307692,0.0105883,0.0097755,-7.676215641,2.375296912,0.342898938,0.351105003,2.393144055,-15.95744681,0.076561758,0.064355673,-15.94279562,9.188034188,0.762359633,0.832550611,9.207068999,6.504854369,0.838921391,0.893647769,6.52342142,452.1215361,425.6834692,587.9572714,649.8872065,-8.974358974,14.60674157,16.58878505,15.61908766,10.4837934,-26.6487214,1.21555982,0.885544581,-27.14923883,14.28571415,0.017021829,0.019697124,15.71684742,54.0,25.0,-53.7037037,801.0,444.0,-44.56928839,0.655224371,0.360717242,-44.94752361,0.0,44.44444444,7.717041801,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42011,-3.896103896,0.186505255,0.177999288,-4.560711627,40.0,0.0121107,0.0168378,39.0318282,-3.875968992,0.312456856,0.298269077,-4.540715967,11.62790698,0.104152285,0.115458998,10.85594275,9.205020921,0.578892934,0.6278083,8.449812192,3.610108303,0.670934488,0.69034859,2.893591265,452.1215361,425.6834692,587.9572714,649.8872065,14.49814126,13.58585859,15.10544385,0.631524576,0.7677162,74.73095136,5.732645975,9.81582333,71.22674891,-16.66666603,0.014495029,0.011900455,-17.89975357,131.0,157.0,19.84732824,1096.0,1142.0,4.197080292,2.704683594,2.76168274,2.107423817,111.1111111,-45.83333333,1.595744681,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42017,-8.080808081,0.15813004,0.145193227,-8.181123401,150.0,0.00638909,0.0159553,149.7271644,-1.775147929,0.26993916,0.264857974,-1.882344884,4.166666667,0.115003666,0.119664747,4.052985157,6.607929515,0.725162003,0.772236502,6.491583752,1.691331924,0.755510193,0.767449912,1.580351852,452.1215361,425.6834692,587.9572714,649.8872065,-1.226993865,17.45182013,19.46795647,7.0324345,6.144061008,-22.7281886,7.987626663,6.124300137,-23.3276617,57.1428566,0.011198943,0.017510487,56.35839462,107.0,80.0,-25.23364486,1372.0,810.0,-40.96209913,2.208145029,1.293528842,-41.42011393,18.75,165.3846154,245.0236967,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42027,0.0,0.10964983,0.104884534,-4.345921534,0.0,0.01935,0.018509,-4.345921534,0.0,0.30314953,0.289974889,-4.345921534,9.090909091,0.07094989,0.074036142,4.349903781,17.97752809,0.57404911,0.647816242,12.85031729,8.823529412,0.65789898,0.684834313,4.094144213,452.1215361,425.6834692,587.9572714,649.8872065,12.08053691,13.0017452,14.01006711,1.676691406,1.383474738,8.476027397,7.812813549,8.13018564,4.062199731,0.0,0.075840406,0.073707812,-2.811950445,70.0,85.0,21.42857143,704.0,605.0,-14.0625,4.709093098,3.88221177,-17.55924785,110.0,10.0,-10.34482759,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42037,0.0,0.149129086,0.151167009,1.366549764,0.0,0.0149129,0.0151167,1.366549764,16.66666667,0.357909807,0.423267626,18.26097473,0.0,0.089477452,0.090700206,1.366549764,26.08695652,0.685993796,0.876768654,27.80999753,15.38461539,0.775471248,0.907002056,16.96140357,452.1215361,425.6834692,587.9572714,649.8872065,72.05882353,7.068607069,12.3940678,1.674150935,1.963658861,90.10416667,11.60190948,21.82166024,88.08679964,0.0,0.029761905,0.030554876,2.664382219,31.0,56.0,80.64516129,1437.0,1388.0,-3.409881698,21.70826032,20.74552357,-4.43488669,0.0,28.57142857,-53.21637427,0.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42039,-16.66666667,0.27214587,0.231200509,-15.0453731,0.0,0.0226788,0.0231201,1.94555228,0.0,0.294824693,0.300560661,1.94555228,-12.5,0.09071529,0.080920178,-10.79764176,-14.89361702,0.532952329,0.462401017,-13.23782785,-5.633802817,0.805098199,0.774521704,-3.797859116,452.1215361,425.6834692,587.9572714,649.8872065,-22.96650718,14.23705722,11.91709845,0.703709569,0.833943571,36.14627286,7.940230501,11.04165716,39.05965525,0.0,0.03428454,0.035267979,2.868463278,75.0,63.0,-16.0,444.0,403.0,-9.234234234,4.958456178,4.59688826,-7.291945411,350.0,122.2222222,4.761904762,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42049,-12.19512195,0.145758084,0.130283258,-10.61678795,20.0,0.0177754,0.0217139,22.15705647,4.301075269,0.330621996,0.351040999,6.175936176,-52.94117647,0.0604363,0.0289518,-52.09527197,10.46511628,0.611472939,0.687606081,12.45077872,-4.975124378,0.71457012,0.691225061,-3.267007524,452.1215361,425.6834692,587.9572714,649.8872065,-6.914893617,11.68427595,12.30661041,1.952752371,1.575129534,3.735632184,4.996894889,5.137400561,2.811859655,40.0,0.017811088,0.025729524,44.457901,99.0,63.0,-36.36363636,1000.0,613.0,-38.7,3.58972334,2.180904809,-39.24588047,33.33333333,0.0,20.58823529,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42071,-4.424778761,0.215736961,0.200320141,-7.146119016,0.0,0.00763671,0.00741926,-2.84732823,-7.407407407,0.309286617,0.278222418,-10.04382244,28.57142857,0.120278129,0.150240106,24.91057799,10.74918567,0.586117231,0.630637482,7.59579284,9.698996656,0.570843818,0.608379688,6.575506156,452.1215361,425.6834692,587.9572714,649.8872065,3.85126162,13.78615892,13.8235814,0.859953495,0.807889602,29.24078091,18.19836215,22.61619841,24.27601024,0.0,0.024527052,0.023916535,-2.489159107,703.0,802.0,14.08250356,5401.0,4965.0,-8.072579152,10.66045054,9.423416003,-11.60396112,87.23404255,29.62962963,62.51511487,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42075,13.79310345,0.215712819,0.238169129,10.41028054,0.0,0.0148767,0.0144345,-2.972783764,-2.040816327,0.364480281,0.346427824,-4.952931034,33.33333333,0.066945358,0.086606956,29.36962165,8.641975309,0.602508219,0.635117677,5.412284306,4.6875,0.476055877,0.483555504,1.575366997,452.1215361,425.6834692,587.9572714,649.8872065,24.16666667,10.05867561,12.22313372,0.418908039,0.515285169,66.9452182,8.273033138,13.26663125,60.3599433,-25.0,0.029458987,0.021229319,-27.93601608,50.0,68.0,36.0,698.0,759.0,8.739255014,5.361724355,5.600318753,4.449956439,16.66666667,50.0,79.41176471,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42081,-14.28571429,0.179993315,0.15692018,-12.81888422,0.0,0.0085711,0.0087178,1.71130174,2.083333333,0.41141329,0.427171601,3.830287193,-28.57142857,0.119995543,0.087177878,-27.34907019,4.545454545,0.565693274,0.601527356,6.334542728,-5.504587156,0.934251014,0.897932141,-3.887485512,452.1215361,425.6834692,587.9572714,649.8872065,-4.06504065,10.15689513,9.776304888,2.223637624,1.668928839,1.51642797,10.18674265,10.27157884,0.832809833,0.0,0.042879071,0.043989301,2.589210987,48.0,28.0,-41.66666667,439.0,435.0,-0.911161731,3.767464213,3.70799734,-1.578432323,-55.55555556,-15.38461538,105.7471264,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42089,-26.08695652,0.135325163,0.102092291,-24.55779155,0.0,0.0176511,0.0180163,2.068870259,-5.172413793,0.341254758,0.33029859,-3.210554065,9.090909091,0.06472073,0.072065147,11.34785846,5.660377358,0.62367249,0.672608038,7.846353481,-3.289473684,0.894322815,0.882798049,-1.288658368,452.1215361,425.6834692,587.9572714,649.8872065,0.0,12.32091691,15.19434629,14.95076097,7.745580463,-27.28828058,6.985276543,5.042146412,-27.81751186,33.33333206,0.017924359,0.023597846,31.6523819,27.0,31.0,14.81481481,246.0,346.0,40.6504065,1.469955543,2.052450187,39.6266844,150.0,33.33333333,3.875968992,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42091,8.148148148,0.167663124,0.177906455,6.109471953,71.42857143,0.0086936,0.0146224,68.19701034,6.829268293,0.254599558,0.266859683,4.815454002,-14.43298969,0.120469059,0.101138601,-16.04599398,8.885298869,0.768766471,0.821294184,6.832726813,5.039370079,0.788637656,0.812764423,3.059296753,452.1215361,425.6834692,587.9572714,649.8872065,-9.090909091,15.29902643,16.77852349,7.296523245,5.286395249,-38.24737563,2.790478495,1.670987192,-40.1182559,-17.64705849,0.020918829,0.016895888,-19.23119545,73.0,52.0,-28.76712329,688.0,299.0,-56.54069767,0.876243361,0.369272114,-57.85735672,300.0,150.0,1475.925926,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42125,-25.0,0.153869826,0.115751347,-24.77319971,0.0,0.0096169,0.0096459,0.302400394,10.0,0.336590245,0.371368904,10.33264043,-44.44444444,0.086551777,0.0482297,-44.27644423,11.47540984,0.586628712,0.655924299,11.81251191,-1.449275362,0.663563625,0.655924299,-1.151257583,452.1215361,425.6834692,587.9572714,649.8872065,-14.1509434,10.47948591,9.503916449,2.446856784,5.252456794,165.3352354,3.398639575,8.923602449,162.563954,0.0,0.014421135,0.014468569,0.328920871,95.0,53.0,-44.21052632,601.0,513.0,-14.6422629,2.913812246,2.461187127,-15.53377777,-37.5,14.28571429,-53.06603774,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42127,-33.33333333,0.284629981,0.195198126,-31.4203917,0.0,0.0189753,0.0195198,2.869412454,0.0,0.398481973,0.409916065,2.869412454,-60.0,0.09487666,0.0390396,-58.85223502,30.0,0.379506641,0.507515128,33.73023619,9.375,1.214421252,1.366386883,12.51341987,452.1215361,425.6834692,587.9572714,649.8872065,31.64556962,13.10116086,14.62728551,1.24371347,3.162091988,179.5081967,6.992606179,19.78761678,182.9791393,0.0,0.019162962,0.019502301,1.770804286,32.0,45.0,40.625,135.0,200.0,48.14814815,2.579239984,3.86854678,49.98785706,60.0,122.2222222,-36.84210526,1.0,0.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42129,4.081632653,0.13443294,0.143747816,6.929012853,16.66666667,0.0164612,0.0197301,19.85833794,3.278688525,0.334710585,0.355141662,6.104102436,-4.0,0.068588235,0.067646031,-1.373710498,7.327586207,0.636498818,0.70182757,10.26376655,5.363984674,0.71606117,0.77511077,8.246446413,452.1215361,425.6834692,587.9572714,649.8872065,-3.465346535,14.27561837,15.30612245,2.303335216,3.964204896,43.16493314,3.674403114,5.304857234,44.37330552,-9.090909004,0.030490424,0.028521638,-6.457063675,98.0,75.0,-23.46938776,1002.0,517.0,-48.40319361,2.735328321,1.42325438,-47.96769482,-50.0,50.0,8.29015544,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
42133,0.0,0.146553027,0.144206179,-1.601364551,0.0,0.0183191,0.0180258,-1.601364551,1.538461538,0.297685836,0.297425244,-0.08753939,-21.62162162,0.084725969,0.065343425,-22.87674519,7.368421053,0.652618948,0.689485792,5.649061219,-1.255230126,0.54728396,0.531760284,-2.836493866,452.1215361,425.6834692,587.9572714,649.8872065,-4.069767442,14.51476793,15.20036849,1.885869616,1.967410623,14.83790524,9.437092716,10.51770881,11.45073088,28.5714283,0.015947655,0.020077052,25.89344215,204.0,159.0,-22.05882353,1303.0,1172.0,-10.05372218,3.066466785,2.676819701,-12.70671141,25.0,-3.703703704,378.2258065,1.0,1.0,12.5,11.3,12.1,-1.2,0.8,11.9,11.7,0.2,-0.8,Increase,Decrease,incr,1,-1,1
44009,-12.5,0.253022432,0.222255737,-12.1596709,100.0,0.007907,0.0158754,100.7778951,-15.2173913,0.363719746,0.309570491,-14.88763143,33.33333333,0.071162559,0.095252459,33.85193005,2.040816327,0.774881198,0.793770489,2.437701571,-1.666666667,1.42325118,1.404973766,-1.284201586,636.5543313,453.2820974,790.6820348,937.7589726,42.35294118,23.03523035,27.75229358,4.406152423,7.131808871,49.25634296,9.007447102,13.51972485,50.09496806,-52.94117737,0.134458572,0.06340199,-52.84645081,61.0,74.0,21.31147541,432.0,500.0,15.74074074,3.404389456,3.962404704,16.39105207,25.0,76.92307692,777.4193548,1.0,1.0,15.5,12.7,12.4,-2.8,-0.3,14.1,12.55,-1.7,-2.95,Decrease,Decrease,decr,-1,-1,-1
45003,-6.896551724,0.179465441,0.161752196,-9.870003293,66.66666667,0.0185654,0.0299541,61.34382127,11.95652174,0.569338639,0.617054672,8.380958198,-12.5,0.0495077,0.0419358,-15.29449384,23.86363636,0.544584785,0.652999605,19.90779444,10.86956522,0.569338639,0.61106385,7.328715886,711.5155687,632.1961411,719.9298008,688.2515349,12.85714286,5.804311774,7.168784029,0.308377758,0.236654453,-28.07570978,2.047618432,1.39642564,-31.80244824,0.0,0.006108959,0.005903153,-3.368928432,87.0,60.0,-31.03448276,494.0,284.0,-42.51012146,3.190925885,1.739407377,-45.48894462,60.0,550.0,640.0,1.0,0.0,14.8,13.9,11.7,-0.9,-2.2,14.35,12.8,-2.65,-2,Decrease,Decrease,decr,-1,-1,-1
45027,0.0,0.115260489,0.116825842,1.358100412,0.0,0.0288151,0.0292065,1.358100412,-5.555555556,1.037344398,0.993019656,-4.272905167,0.0,0.0288151,0.0292065,1.358100412,-23.80952381,0.605117566,0.467303368,-22.77478064,-5.0,0.576302444,0.554922749,-3.709804609,711.5155687,632.1961411,719.9298008,688.2515349,10.52631579,3.869653768,4.976303318,0.395088224,0.075209512,-67.59259259,9.459854015,3.065603924,-67.59353877,0.0,0.058356676,0.059347183,1.697331548,39.0,30.0,-23.07692308,937.0,763.0,-18.56990395,27.35766423,22.27672185,-18.5722814,-66.66666667,-47.05882353,180.4597701,1.0,0.0,14.8,13.9,11.7,-0.9,-2.2,14.35,12.8,-2.65,-2,Decrease,Decrease,decr,-1,-1,-1
45045,2.325581395,0.187285085,0.17634069,-5.84370865,37.5,0.0174219,0.0220426,26.5225165,0.0,0.461679512,0.424820754,-7.983624362,-3.846153846,0.0566211,0.0500968,-11.52271573,8.121827411,0.858027017,0.85364925,-0.510213143,9.245742092,0.895048487,0.899738294,0.523972412,711.5155687,632.1961411,719.9298008,688.2515349,95.45454545,4.0,7.811080836,3.48173516,15.00935821,270.4918033,1.567866907,5.325507166,239.6657678,12.5,0.016915537,0.017502476,3.469816446,91.0,75.0,-17.58241758,852.0,817.0,-4.107981221,1.990793747,1.750176731,-12.08648641,42.85714286,250.0,8.620689655,1.0,1.0,14.8,13.9,11.7,-0.9,-2.2,14.35,12.8,-2.65,-2,Decrease,Decrease,decr,-1,-1,-1
45089,12.5,0.234521576,0.282601187,20.50114611,0.0,0.0,0.0,0.0,11.53846154,0.762195122,0.910603825,19.47122178,0.0,0.0293152,0.0314001,7.112129871,-15.38461539,0.381097561,0.345401451,-9.36665934,6.666666667,0.439727955,0.50240211,14.25293853,711.5155687,632.1961411,719.9298008,688.2515349,-2.857142857,4.06504065,5.00736377,0.303894085,0.229732572,10.07751938,3.63954407,4.223676383,16.04960134,0.0,0.030232487,0.032673333,8.07358551,71.0,52.0,-26.76056338,731.0,238.0,-67.44186047,20.62408306,7.079119572,-65.67547003,0.0,-22.22222222,135.2941176,0.0,0.0,14.8,13.9,11.7,-0.9,-2.2,14.35,12.8,-2.65,-2,Decrease,Decrease,decr,-1,-1,-1
45091,-5.0,0.173815556,0.147287963,-15.26192064,40.0,0.0217269,0.027132,24.87716959,2.678571429,0.486683556,0.445739889,-8.41279016,0.0,0.0304177,0.027132,-10.80202172,-6.707317073,0.712643778,0.593027853,-16.78481295,25.92592593,0.5866275,0.658919837,12.32338006,711.5155687,632.1961411,719.9298008,688.2515349,0.0,5.009633911,5.179282869,1.08903717,1.187550342,14.20059583,4.826495399,4.90283853,1.581750841,0.0,0.016763477,0.014592255,-12.95209408,56.0,45.0,-19.64285714,225.0,228.0,1.333333333,1.078412577,0.97204103,-9.8637153,0.0,123.0769231,71.61290323,1.0,1.0,14.8,13.9,11.7,-0.9,-2.2,14.35,12.8,-2.65,-2,Decrease,Decrease,decr,-1,-1,-1
